State_Name District_Name Crop_Year Season Crop Area Production
Nagaland DIMAPUR 2005 Kharif Groundnut 40 40
Nagaland DIMAPUR 2005 Kharif Jowar 140 350
Nagaland DIMAPUR 2005 Kharif Jute 1320 4800
Nagaland DIMAPUR 2005 Kharif Maize 8010 14060
Nagaland DIMAPUR 2005 Kharif Moong(GreenGram) 240 250
Nagaland DIMAPUR 2005 Kharif Nigerseed 310 300
Nagaland DIMAPUR 2005 Kharif OtherKharifpulses 580 820
Nagaland DIMAPUR 2005 Kharif RabiPeas&beans(Pulses) 200 180
Nagaland DIMAPUR 2005 Kharif Rice 34100 62390
Nagaland DIMAPUR 2005 Kharif Sesamum 880 710
Nagaland DIMAPUR 2005 Kharif Smallmillets 2450 2770
Nagaland DIMAPUR 2005 Kharif Soyabean 5480 5740
Nagaland DIMAPUR 2005 Kharif Sunflower 320 200
Nagaland DIMAPUR 2005 Rabi Gram 60 80
Nagaland DIMAPUR 2005 Rabi Linseed 2110 3190
Nagaland DIMAPUR 2005 Rabi Maize 1180 1880
Nagaland DIMAPUR 2005 Rabi Masoor 650 910
Nagaland DIMAPUR 2005 Rabi OtherRabipulses 1120 1530
Nagaland DIMAPUR 2005 Rabi RabiPeas&beans(Pulses) 1010 1500
Nagaland DIMAPUR 2005 Rabi Rapeseed&Mustard 14200 13710
Nagaland DIMAPUR 2005 Rabi Rice 650 1250
Nagaland DIMAPUR 2005 Rabi Sunflower 200 200
Nagaland DIMAPUR 2005 Rabi Wheat 310 400
Nagaland DIMAPUR 2005 WholeYear Sugarcane 2120 160100
Nagaland DIMAPUR 2006 Kharif ArharTur 3160 3670
Nagaland DIMAPUR 2006 Kharif Cardamom 280 430
Nagaland DIMAPUR 2006 Kharif Cotton(lint) 180 30
Nagaland DIMAPUR 2006 Kharif Dryginger 500 4390
Nagaland DIMAPUR 2006 Kharif Groundnut 150 140
Nagaland DIMAPUR 2006 Kharif Jowar 220 200
Nagaland DIMAPUR 2006 Kharif Jute 1430 4840
Nagaland DIMAPUR 2006 Kharif Maize 9760 16280
Nagaland DIMAPUR 2006 Kharif Moong(GreenGram) 330 480
Nagaland DIMAPUR 2006 Kharif Nigerseed 320 260
Nagaland DIMAPUR 2006 Kharif RabiPeas&beans(Pulses) 290 330
Nagaland DIMAPUR 2006 Kharif Potato 640 5850
Nagaland DIMAPUR 2006 Kharif Rice 34360 54100
Nagaland DIMAPUR 2006 Kharif Sesamum 850 550
Nagaland DIMAPUR 2006 Kharif Smallmillets 3720 2280
Nagaland DIMAPUR 2006 Kharif Soyabean 5130 6170
Nagaland DIMAPUR 2006 Kharif Sunflower 260 220
Nagaland DIMAPUR 2006 Rabi Gram 60 90
Nagaland DIMAPUR 2006 Rabi Linseed 2210 1650
Nagaland DIMAPUR 2006 Rabi Maize 1060 1790
Nagaland DIMAPUR 2006 Rabi Masoor 640 730
Nagaland DIMAPUR 2006 Rabi OtherRabipulses 1270 1460
Nagaland DIMAPUR 2006 Rabi RabiPeas&beans(Pulses) 1070 1310
Nagaland DIMAPUR 2006 Rabi Rapeseed&Mustard 14400 11430
Nagaland DIMAPUR 2006 Rabi Rice 720 1150
Nagaland DIMAPUR 2006 Rabi Sunflower 430 390
Nagaland DIMAPUR 2006 Rabi Urad 320 370
Nagaland DIMAPUR 2006 Rabi Wheat 400 280
Nagaland DIMAPUR 2006 WholeYear Sugarcane 2360 135880
Nagaland DIMAPUR 2007 Kharif ArharTur 810 980
Nagaland DIMAPUR 2007 Kharif Drychillies 110 150
Nagaland DIMAPUR 2007 Kharif Dryginger 300 2000
Nagaland DIMAPUR 2007 Kharif Groundnut 270 290
Nagaland DIMAPUR 2007 Kharif Jute 1000 1380
Nagaland DIMAPUR 2007 Kharif Maize 5560 13130
Nagaland DIMAPUR 2007 Kharif Moong(GreenGram) 160 200
Nagaland DIMAPUR 2007 Kharif OtherKharifpulses 710 750
Nagaland DIMAPUR 2007 Kharif Potato 260 5050
Nagaland DIMAPUR 2007 Kharif Rice 29550 66880
Nagaland DIMAPUR 2007 Kharif Sesamum 800 630
Nagaland DIMAPUR 2007 Kharif Soyabean 2180 4250
Nagaland DIMAPUR 2007 Kharif Sugarcane 1900 104640
Nagaland DIMAPUR 2007 Kharif Tapioca 80 1840
Nagaland DIMAPUR 2007 Kharif Tea 260 1200
Nagaland DIMAPUR 2007 Kharif Turmeric 40 170
Nagaland DIMAPUR 2007 Rabi Linseed 1900 1860
Nagaland DIMAPUR 2007 Rabi Maize 1000 1900
Nagaland DIMAPUR 2007 Rabi OtherRabipulses 920 1050
Nagaland DIMAPUR 2007 Rabi RabiPeas&beans(Pulses) 580 1200
Nagaland DIMAPUR 2007 Rabi Rapeseed&Mustard 6500 4780
Nagaland DIMAPUR 2007 Rabi Rice 1030 1730
Nagaland DIMAPUR 2007 Rabi Sunflower 470 490
Nagaland DIMAPUR 2007 Rabi Wheat 150 270
Nagaland DIMAPUR 2008 Kharif ArharTur 460 460
Nagaland DIMAPUR 2008 Kharif Drychillies 360 450
Nagaland DIMAPUR 2008 Kharif Dryginger 270 2670
Nagaland DIMAPUR 2008 Kharif Groundnut 120 130
Nagaland DIMAPUR 2008 Kharif Jute 800 1100
Nagaland DIMAPUR 2008 Kharif Maize 5270 9530
Nagaland DIMAPUR 2008 Kharif Moong(GreenGram) 130 100
Nagaland DIMAPUR 2008 Kharif OtherKharifpulses 200 180
Nagaland DIMAPUR 2008 Kharif Potato 330 3990
Nagaland DIMAPUR 2008 Kharif Rice 40400 87300
Nagaland DIMAPUR 2008 Kharif Sesamum 730 530
Nagaland DIMAPUR 2008 Kharif Soyabean 2000 3300
Nagaland DIMAPUR 2008 Kharif Sugarcane 1020 43960
Nagaland DIMAPUR 2008 Kharif Sunflower 40 30
Nagaland DIMAPUR 2008 Kharif Tapioca 150 3450
Nagaland DIMAPUR 2008 Kharif Turmeric 250 1140
Nagaland DIMAPUR 2008 Rabi Gram 70 50
Nagaland DIMAPUR 2008 Rabi Linseed 1000 800
Nagaland DIMAPUR 2008 Rabi Maize 440 760
Nagaland DIMAPUR 2008 Rabi Masoor 350 220
Nagaland DIMAPUR 2008 Rabi RabiPeas&beans(Pulses) 620 1040
Nagaland DIMAPUR 2008 Rabi Potato 330 3900
Nagaland DIMAPUR 2008 Rabi Rapeseed&Mustard 3950 3980
Nagaland DIMAPUR 2008 Rabi Urad 110 80
Nagaland DIMAPUR 2008 Rabi Wheat 190 280
Nagaland DIMAPUR 2009 Kharif ArharTur 460 340
Nagaland DIMAPUR 2009 Kharif Bajra 80 60
Nagaland DIMAPUR 2009 Kharif Castorseed 90 50
Nagaland DIMAPUR 2009 Kharif Groundnut 110 80
Nagaland DIMAPUR 2009 Kharif Jute 420 680
Nagaland DIMAPUR 2009 Kharif Maize 5250 5460
Nagaland DIMAPUR 2009 Kharif Mesta 290 300
Nagaland DIMAPUR 2009 Kharif Moong(GreenGram) 60 60
Nagaland DIMAPUR 2009 Kharif Potato 330 3100
Nagaland DIMAPUR 2009 Kharif Ragi 40 30
Nagaland DIMAPUR 2009 Kharif Rice 39290 61250
Nagaland DIMAPUR 2009 Kharif Sesamum 550 270
Nagaland DIMAPUR 2009 Kharif Soyabean 1980 2050
Nagaland DIMAPUR 2009 Kharif Sugarcane 1160 34910
Nagaland DIMAPUR 2009 Kharif Tapioca 150 1730
Nagaland DIMAPUR 2009 Kharif Urad 110 90
Nagaland DIMAPUR 2009 Rabi Barley 60 90
Nagaland DIMAPUR 2009 Rabi Gram 80 50
Nagaland DIMAPUR 2009 Rabi Linseed 1700 1190
Nagaland DIMAPUR 2009 Rabi Maize 1350 1970
Nagaland DIMAPUR 2009 Rabi Masoor 450 320
Nagaland DIMAPUR 2009 Rabi RabiPeas&beans(Pulses) 670 680
Nagaland DIMAPUR 2009 Rabi Potato 200 2480
Nagaland DIMAPUR 2009 Rabi Rapeseed&Mustard 6960 6500
Nagaland DIMAPUR 2009 Rabi Sunflower 1000 920
Nagaland DIMAPUR 2009 Rabi Urad 90 80
Nagaland DIMAPUR 2009 Rabi Wheat 260 350
Nagaland DIMAPUR 2010 Kharif ArharTur 400 370
Nagaland DIMAPUR 2010 Kharif Bajra 50 40
Nagaland DIMAPUR 2010 Kharif Castorseed 50 40
Nagaland DIMAPUR 2010 Kharif Groundnut 120 130
Nagaland DIMAPUR 2010 Kharif Horsegram 40 40
Nagaland DIMAPUR 2010 Kharif Jute 770 1390
Nagaland DIMAPUR 2010 Kharif Maize 5350 10510
Nagaland DIMAPUR 2010 Kharif Mesta 250 470
Nagaland DIMAPUR 2010 Kharif Moong(GreenGram) 90 80
Nagaland DIMAPUR 2010 Kharif Potato 310 3940
Nagaland DIMAPUR 2010 Kharif Ragi 30 30
Nagaland DIMAPUR 2010 Kharif Rice 43950 100470
Nagaland DIMAPUR 2010 Kharif Sesamum 620 390
Nagaland DIMAPUR 2010 Kharif Soyabean 2010 2490
Nagaland DIMAPUR 2010 Kharif Sugarcane 1100 47840
Nagaland DIMAPUR 2010 Kharif Tapioca 90 2120
Nagaland DIMAPUR 2010 Rabi Barley 60 90
Nagaland DIMAPUR 2010 Rabi Gram 90 70
Nagaland DIMAPUR 2010 Rabi Linseed 1080 870
Nagaland DIMAPUR 2010 Rabi Maize 1330 2610
Nagaland DIMAPUR 2010 Rabi Masoor 440 330
Nagaland DIMAPUR 2010 Rabi Potato 280 3480
Nagaland DIMAPUR 2010 Rabi Rapeseed&Mustard 4120 4130
Nagaland DIMAPUR 2010 Rabi Rice 980 2310
Nagaland DIMAPUR 2010 Rabi Sunflower 590 310
Nagaland DIMAPUR 2010 Rabi Urad 110 80
Nagaland DIMAPUR 2010 Rabi Wheat 370 630
Nagaland DIMAPUR 2011 Kharif ArharTur 410 370
Nagaland DIMAPUR 2011 Kharif Bajra 50 40
Nagaland DIMAPUR 2011 Kharif Castorseed 50 40
Nagaland DIMAPUR 2011 Kharif Cotton(lint) 90 50
Nagaland DIMAPUR 2011 Kharif Ginger 470 4300
Nagaland DIMAPUR 2011 Kharif Groundnut 130 140
Nagaland DIMAPUR 2011 Kharif Horsegram 40 40
Nagaland DIMAPUR 2011 Kharif Jute 790 1430
Nagaland DIMAPUR 2011 Kharif Maize 5350 10510
Nagaland DIMAPUR 2011 Kharif Mesta 260 520
Nagaland DIMAPUR 2011 Kharif Ragi 30 30
Nagaland DIMAPUR 2011 Kharif Rice 43870 101270
Nagaland DIMAPUR 2011 Kharif Sesamum 630 400
Nagaland DIMAPUR 2011 Kharif Soyabean 2020 2500
Nagaland DIMAPUR 2011 Kharif Sugarcane 1120 48800
Nagaland DIMAPUR 2011 Kharif Sweetpotato 90 760
Nagaland DIMAPUR 2011 Kharif Tapioca 100 2330
Nagaland DIMAPUR 2011 Kharif Urad 100 90
Nagaland DIMAPUR 2011 Rabi Barley 70 110
Nagaland DIMAPUR 2011 Rabi Blackgram 120 90
Nagaland DIMAPUR 2011 Rabi Gram 100 80
Nagaland DIMAPUR 2011 Rabi Linseed 1100 900
Nagaland DIMAPUR 2011 Rabi Maize 1340 2630
Nagaland DIMAPUR 2011 Rabi Masoor 450 340
Nagaland DIMAPUR 2011 Rabi RabiPeas&beans(Pulses) 670 620
Nagaland DIMAPUR 2011 Rabi Potato 640 5780
Nagaland DIMAPUR 2011 Rabi Rapeseed&Mustard 4140 4180
Nagaland DIMAPUR 2011 Rabi Rice 1610 3830
Nagaland DIMAPUR 2011 Rabi Sunflower 610 320
Nagaland DIMAPUR 2011 Rabi Wheat 380 650
Nagaland DIMAPUR 2012 Kharif ArharTur 450 410
Nagaland DIMAPUR 2012 Kharif Bajra 50 50
Nagaland DIMAPUR 2012 Kharif Castorseed 60 40
Nagaland DIMAPUR 2012 Kharif Ginger 490 4480
Nagaland DIMAPUR 2012 Kharif Groundnut 140 150
Nagaland DIMAPUR 2012 Kharif Horsegram 50 60
Nagaland DIMAPUR 2012 Kharif Jute 840 1610
Nagaland DIMAPUR 2012 Kharif Maize 5350 10520
Nagaland DIMAPUR 2012 Kharif Mesta 270 300
Nagaland DIMAPUR 2012 Kharif Ragi 30 30
Nagaland DIMAPUR 2012 Kharif Rice 44000 105700
Nagaland DIMAPUR 2012 Kharif Sesamum 630 400
Nagaland DIMAPUR 2012 Kharif Soyabean 2040 2520
Nagaland DIMAPUR 2012 Kharif Sugarcane 1140 49630
Nagaland DIMAPUR 2012 Kharif Sweetpotato 110 940
Nagaland DIMAPUR 2012 Kharif Tapioca 120 2430
Nagaland DIMAPUR 2012 Kharif Urad 130 130
Nagaland DIMAPUR 2012 Rabi Barley 80 90
Nagaland DIMAPUR 2012 Rabi Blackgram 130 110
Nagaland DIMAPUR 2012 Rabi Gram 100 100
Nagaland DIMAPUR 2012 Rabi Linseed 1100 900
Nagaland DIMAPUR 2012 Rabi Maize 1370 2690
Nagaland DIMAPUR 2012 Rabi Masoor 460 380
Nagaland DIMAPUR 2012 Rabi RabiPeas&beans(Pulses) 840 870
Nagaland DIMAPUR 2012 Rabi Potato 680 6830
Nagaland DIMAPUR 2012 Rabi Rapeseed&Mustard 4160 4210
Nagaland DIMAPUR 2012 Rabi Rice 2190 5530
Nagaland DIMAPUR 2012 Rabi Sunflower 650 390
Nagaland DIMAPUR 2012 Rabi Wheat 410 740
Nagaland DIMAPUR 2013 Kharif ArharTur 480 440
Nagaland DIMAPUR 2013 Kharif Bajra 60 60
Nagaland DIMAPUR 2013 Kharif Castorseed 60 40
Nagaland DIMAPUR 2013 Kharif Colocosia 240 2280
Nagaland DIMAPUR 2013 Kharif Cotton(lint) 70 40
Nagaland DIMAPUR 2013 Kharif Cowpea(Lobia) 200 290
Nagaland DIMAPUR 2013 Kharif Ginger 520 4740
Nagaland DIMAPUR 2013 Kharif Groundnut 160 170
Nagaland DIMAPUR 2013 Kharif Jute 840 1620
Nagaland DIMAPUR 2013 Kharif Maize 5350 10530
Nagaland DIMAPUR 2013 Kharif Mesta 270 310
Nagaland DIMAPUR 2013 Kharif Moong(GreenGram) 130 130
Nagaland DIMAPUR 2013 Kharif Ragi 30 30
Nagaland DIMAPUR 2013 Kharif Rice 44830 110800
Nagaland DIMAPUR 2013 Kharif Sesamum 630 400
Nagaland DIMAPUR 2013 Kharif Soyabean 2040 2520
Nagaland DIMAPUR 2013 Kharif Sweetpotato 120 1020
Nagaland DIMAPUR 2013 Kharif Tapioca 120 2430
Nagaland DIMAPUR 2013 Rabi Barley 90 100
Nagaland DIMAPUR 2013 Rabi Blackgram 150 120
Nagaland DIMAPUR 2013 Rabi Gram 100 100
Nagaland DIMAPUR 2013 Rabi Lentil 470 380
Nagaland DIMAPUR 2013 Rabi Maize 1380 2720
Nagaland DIMAPUR 2013 Rabi RabiPeas&beans(Pulses) 890 970
Nagaland DIMAPUR 2013 Rabi Potato 710 7110
Nagaland DIMAPUR 2013 Rabi Rapeseed&Mustard 4180 4260
Nagaland DIMAPUR 2013 Rabi Rice 2290 6000
Nagaland DIMAPUR 2013 Rabi Sunflower 670 410
Nagaland DIMAPUR 2013 Rabi Wheat 390 720
Nagaland DIMAPUR 2014 Kharif ArharTur 500 460
Nagaland DIMAPUR 2014 Kharif Bajra 60 60
Nagaland DIMAPUR 2014 Kharif Barley 90 100
Nagaland DIMAPUR 2014 Kharif Blackgram 150 120
Nagaland DIMAPUR 2014 Kharif Castorseed 60 40
Nagaland DIMAPUR 2014 Kharif Cotton(lint) 70 40
Nagaland DIMAPUR 2014 Kharif Cowpea(Lobia) 210 310
Nagaland DIMAPUR 2014 Kharif Ginger 530 4830
Nagaland DIMAPUR 2014 Kharif Groundnut 160 170
Nagaland DIMAPUR 2014 Kharif Horsegram 70 80
Nagaland DIMAPUR 2014 Kharif Jute 840 1620
Nagaland DIMAPUR 2014 Kharif Maize 5350 10550
Nagaland DIMAPUR 2014 Kharif Mesta 270 310
Odisha ANUGUL 2013 Winter Urad 1154 326.6
Odisha ANUGUL 2014 Autumn Groundnut 1829 2366.7
Odisha ANUGUL 2014 Autumn Maize 560 555
Odisha ANUGUL 2014 Autumn Moong(GreenGram) 1276 310.1
Odisha ANUGUL 2014 Autumn Ragi 1 0.6
Odisha ANUGUL 2014 Autumn Rice 15000 28000
Odisha ANUGUL 2014 Autumn Sesamum 1017 294.9
Odisha ANUGUL 2014 Autumn Urad 1509 421
Odisha ANUGUL 2014 Summer Groundnut 210 335.2
Odisha ANUGUL 2014 Summer Maize 16 27.5
Odisha ANUGUL 2014 Summer Moong(GreenGram) 376 125.2
Odisha ANUGUL 2014 Summer Rice 1000 1000
Odisha ANUGUL 2014 Summer Sesamum 74 26.6
Odisha ANUGUL 2014 Summer Urad 25 10.3
Odisha ANUGUL 2014 Summer Wheat 3 4.4
Odisha ANUGUL 2014 Winter Groundnut 382 491.6
Odisha ANUGUL 2014 Winter Horsegram 2229 822.5
Odisha ANUGUL 2014 Winter Maize 14 29.6
Odisha ANUGUL 2014 Winter Moong(GreenGram) 862 257.7
Odisha ANUGUL 2014 Winter Potato 550 6322.3
Odisha ANUGUL 2014 Winter Rapeseed&Mustard 340 59.5
Odisha ANUGUL 2014 Winter Rice 75000 196000
Odisha ANUGUL 2014 Winter Sesamum 679 153.5
Odisha ANUGUL 2014 Winter Sugarcane 43 2100.1
Odisha ANUGUL 2014 Winter Urad 1432 465.4
Odisha ANUGUL 2015 Autumn Groundnut 1259 1440.3
Odisha ANUGUL 2015 Autumn Maize 472 548.1
Odisha ANUGUL 2015 Autumn Moong(GreenGram) 732 189.6
Odisha ANUGUL 2015 Autumn Ragi 1 0.7
Odisha ANUGUL 2015 Autumn Rice 12000 12000
Odisha ANUGUL 2015 Autumn Sesamum 326 100.4
Odisha ANUGUL 2015 Autumn Urad 1291 419.6
Odisha ANUGUL 2015 Summer Groundnut 339 515.6
Odisha ANUGUL 2015 Summer Maize 10 15.4
Odisha ANUGUL 2015 Summer Moong(GreenGram) 811 267.6
Odisha ANUGUL 2015 Summer Sesamum 93 27.1
Odisha ANUGUL 2015 Summer Urad 181 76.4
Odisha ANUGUL 2015 Winter Groundnut 4 2.5
Odisha ANUGUL 2015 Winter Horsegram 1344 458.3
Odisha ANUGUL 2015 Winter Moong(GreenGram) 376 103
Odisha ANUGUL 2015 Winter Potato 430 4421.7
Odisha ANUGUL 2015 Winter Rapeseed&Mustard 149 17.6
Odisha ANUGUL 2015 Winter Rice 67000 51000
Odisha ANUGUL 2015 Winter Sesamum 571 97.1
Odisha ANUGUL 2015 Winter Sugarcane 10 570.2
Odisha ANUGUL 2015 Winter Urad 620 193.4
Odisha BALANGIR 1997 Autumn ArharTur 4768 1117
Odisha BALANGIR 1997 Autumn Groundnut 3187 2766
Odisha BALANGIR 1997 Autumn Jute 450 520
Odisha BALANGIR 1997 Autumn Maize 852 547
Odisha BALANGIR 1997 Autumn Paddy 86169 79093
Odisha BALANGIR 1997 Autumn Ragi 2567 1242
Odisha BALANGIR 1997 Autumn Sesamum 3872 693
Odisha BALANGIR 1997 Autumn Urad 5174 1112
Odisha BALANGIR 1997 Rabi Wheat 85 54
Odisha BALANGIR 1997 Summer ArharTur 482 111
Odisha BALANGIR 1997 Summer Groundnut 329 390
Odisha BALANGIR 1997 Summer Horsegram 3 1
Odisha BALANGIR 1997 Summer Maize 1 1
Odisha BALANGIR 1997 Summer Paddy 2742 3237
Odisha BALANGIR 1997 Summer Ragi 5 4
Odisha BALANGIR 1997 Summer Sesamum 110 24
Odisha BALANGIR 1997 Summer Urad 5 1
Odisha BALANGIR 1997 WholeYear Potato 66 579
Odisha BALANGIR 1997 Winter ArharTur 3801 487
Odisha BALANGIR 1997 Winter Groundnut 57 63
Odisha BALANGIR 1997 Winter Horsegram 27485 6706
Odisha BALANGIR 1997 Winter Maize 4 2
Odisha BALANGIR 1997 Winter Paddy 131045 189134
Odisha BALANGIR 1997 Winter Ragi 4 1
Odisha BALANGIR 1997 Winter Sesamum 2308 219
Odisha BALANGIR 1997 Winter Sugarcane 2174 139434
Odisha BALANGIR 1997 Winter Urad 4385 601
Odisha BALANGIR 1998 Autumn Groundnut 2521 1740
Odisha BALANGIR 1998 Autumn Maize 631 300
Odisha BALANGIR 1998 Autumn Moong(GreenGram) 3583 723
Odisha BALANGIR 1998 Autumn Ragi 1672 569
Odisha BALANGIR 1998 Autumn Rice 78779 31858
Odisha BALANGIR 1998 Autumn Sesamum 3865 660
Odisha BALANGIR 1998 Autumn Urad 4265 742
Odisha BALANGIR 1998 Summer Groundnut 768 776
Odisha BALANGIR 1998 Summer Maize 1 1
Odisha BALANGIR 1998 Summer Moong(GreenGram) 1390 298
Odisha BALANGIR 1998 Summer Rice 3484 3212
Odisha BALANGIR 1998 Summer Sesamum 99 16
Odisha BALANGIR 1998 Summer Wheat 122 144
Odisha BALANGIR 1998 Winter Groundnut 104 122
Odisha BALANGIR 1998 Winter Horsegram 23424 5246
Odisha BALANGIR 1998 Winter Maize 11 6
Odisha BALANGIR 1998 Winter Moong(GreenGram) 3843 334
Odisha BALANGIR 1998 Winter Potato 24 175
Odisha BALANGIR 1998 Winter Ragi 1 1
Odisha BALANGIR 1998 Winter Rapeseed&Mustard 260 18
Odisha BALANGIR 1998 Winter Rice 128555 129319
Odisha BALANGIR 1998 Winter Sesamum 1487 109
Odisha BALANGIR 1998 Winter Sugarcane 2899 179848
Odisha BALANGIR 1998 Winter Urad 2906 276
Odisha BALANGIR 1999 Autumn Rice 80000 67000
Odisha BALANGIR 1999 Kharif ArharTur 12290 5710
Odisha BALANGIR 1999 Kharif Castorseed 660 240
Odisha BALANGIR 1999 Kharif Cotton(lint) 6780 11330
Odisha BALANGIR 1999 Kharif Drychillies 3950 3520
Odisha BALANGIR 1999 Kharif Dryginger 180 490
Odisha BALANGIR 1999 Kharif Groundnut 10940 10000
Odisha BALANGIR 1999 Kharif Jowar 1040 620
Odisha BALANGIR 1999 Kharif Maize 2940 2660
Odisha BALANGIR 1999 Kharif Mesta 2200 5160
Odisha BALANGIR 1999 Kharif Moong(GreenGram) 22320 7720
Odisha BALANGIR 1999 Kharif Ragi 4070 2230
Odisha BALANGIR 1999 Kharif Sesamum 19820 6340
Odisha BALANGIR 1999 Kharif Smallmillets 2900 1050
Odisha BALANGIR 1999 Kharif Sweetpotato 3000 28540
Odisha BALANGIR 1999 Kharif Urad 15120 5400
Odisha BALANGIR 1999 Rabi Castorseed 330 130
Odisha BALANGIR 1999 Rabi Coriander 440 140
Odisha BALANGIR 1999 Rabi Drychillies 1990 1740
Odisha BALANGIR 1999 Rabi Garlic 460 1400
Odisha BALANGIR 1999 Rabi Gram 1460 630
Odisha BALANGIR 1999 Rabi Groundnut 1400 1500
Odisha BALANGIR 1999 Rabi Horsegram 25260 7450
Odisha BALANGIR 1999 Rabi Linseed 120 40
Odisha BALANGIR 1999 Rabi Maize 200 250
Odisha BALANGIR 1999 Rabi Masoor 870 300
Odisha BALANGIR 1999 Rabi Moong(GreenGram) 10490 3300
Odisha BALANGIR 1999 Rabi Rapeseed&Mustard 3730 1160
Odisha BALANGIR 1999 Rabi Safflower 40 20
Odisha BALANGIR 1999 Rabi Sesamum 1660 530
Odisha BALANGIR 1999 Rabi Sunflower 670 560
Odisha KALAHANDI 1998 Winter Moong(GreenGram) 5490 555
Odisha KALAHANDI 1998 Winter Potato 19 96
Odisha KALAHANDI 1998 Winter Ragi 1061 410
Odisha KALAHANDI 1998 Winter Rapeseed&Mustard 1595 144
Odisha KALAHANDI 1998 Winter Rice 139724 124634
Odisha KALAHANDI 1998 Winter Sesamum 2554 255
Odisha KALAHANDI 1998 Winter Sugarcane 764 38314
Odisha KALAHANDI 1998 Winter Urad 4695 747
Odisha KALAHANDI 1999 Autumn Rice 77000 62000
Odisha KALAHANDI 1999 Kharif ArharTur 19580 12820
Odisha KALAHANDI 1999 Kharif Bajra 100 60
Odisha KALAHANDI 1999 Kharif Castorseed 2870 2360
Odisha KALAHANDI 1999 Kharif Cotton(lint) 8980 16430
Odisha KALAHANDI 1999 Kharif Drychillies 1190 580
Odisha KALAHANDI 1999 Kharif Dryginger 90 150
Odisha KALAHANDI 1999 Kharif Groundnut 5010 5370
Odisha KALAHANDI 1999 Kharif Jowar 1190 770
Odisha KALAHANDI 1999 Kharif Maize 6140 6750
Odisha KALAHANDI 1999 Kharif Mesta 570 2480
Odisha KALAHANDI 1999 Kharif Moong(GreenGram) 16460 7590
Odisha KALAHANDI 1999 Kharif Nigerseed 6240 2960
Odisha KALAHANDI 1999 Kharif Ragi 9870 6290
Odisha KALAHANDI 1999 Kharif Sesamum 13490 5260
Odisha KALAHANDI 1999 Kharif Smallmillets 2430 1120
Odisha KALAHANDI 1999 Kharif Sweetpotato 3020 15700
Odisha KALAHANDI 1999 Kharif Turmeric 100 190
Odisha KALAHANDI 1999 Kharif Urad 19190 9670
Odisha KALAHANDI 1999 Rabi Castorseed 520 390
Odisha KALAHANDI 1999 Rabi Coriander 2040 570
Odisha KALAHANDI 1999 Rabi Drychillies 3560 1790
Odisha KALAHANDI 1999 Rabi Garlic 1080 2830
Odisha KALAHANDI 1999 Rabi Gram 10490 8320
Odisha KALAHANDI 1999 Rabi Groundnut 8140 9970
Odisha KALAHANDI 1999 Rabi Horsegram 18900 11510
Odisha KALAHANDI 1999 Rabi Linseed 6230 3250
Odisha KALAHANDI 1999 Rabi Maize 630 1010
Odisha KALAHANDI 1999 Rabi Masoor 5910 3500
Odisha KALAHANDI 1999 Rabi Moong(GreenGram) 44020 23330
Odisha KALAHANDI 1999 Rabi Rapeseed&Mustard 11170 6370
Odisha KALAHANDI 1999 Rabi Safflower 1420 850
Odisha KALAHANDI 1999 Rabi Sesamum 2690 1150
Odisha KALAHANDI 1999 Rabi Sunflower 980 960
Odisha KALAHANDI 1999 Rabi Urad 24880 12090
Odisha KALAHANDI 1999 Rabi Wheat 970 860
Odisha KALAHANDI 1999 Summer Rice 12020 23820
Odisha KALAHANDI 1999 WholeYear Onion 5030 46120
Odisha KALAHANDI 1999 WholeYear Sannhamp 620 2770
Odisha KALAHANDI 1999 WholeYear Tobacco 810 240
Odisha KALAHANDI 1999 Winter Rice 137000 190000
Odisha KALAHANDI 1999 Winter Sugarcane 2670 216850
Odisha KALAHANDI 2000 Autumn Rice 97470 90240
Odisha KALAHANDI 2000 Kharif ArharTur 20740 13650
Odisha KALAHANDI 2000 Kharif Bajra 40 20
Odisha KALAHANDI 2000 Kharif Castorseed 920 710
Odisha KALAHANDI 2000 Kharif Cotton(lint) 15510 23360
Odisha KALAHANDI 2000 Kharif Dryginger 90 160
Odisha KALAHANDI 2000 Kharif Groundnut 1829 1538.8
Odisha KALAHANDI 2000 Kharif Horsegram 5976 1004
Odisha KALAHANDI 2000 Kharif Jowar 1170 550
Odisha KALAHANDI 2000 Kharif Maize 1514 1115.8
Odisha KALAHANDI 2000 Kharif Mesta 490 2120
Odisha KALAHANDI 2000 Kharif Moong(GreenGram) 5854 978.4
Odisha KALAHANDI 2000 Kharif Nigerseed 6850 2140
Odisha KALAHANDI 2000 Kharif OtherKharifpulses 2560 1920
Odisha KALAHANDI 2000 Kharif Ragi 3105 1322.8
Odisha KALAHANDI 2000 Kharif Sesamum 2598 270.2
Odisha KALAHANDI 2000 Kharif Smallmillets 450 170
Odisha KALAHANDI 2000 Kharif Urad 5062 679.3
Odisha KALAHANDI 2000 Rabi Castorseed 1520 1000
Odisha KALAHANDI 2000 Rabi Gram 5990 5240
Odisha KALAHANDI 2000 Rabi Linseed 3100 1380
Odisha KALAHANDI 2000 Rabi Rapeseed&Mustard 549 56
Odisha KALAHANDI 2000 Rabi Safflower 1200 690
Odisha KALAHANDI 2000 Rabi Sunflower 490 530
Odisha KALAHANDI 2000 Rabi Wheat 67 93.7
Odisha KALAHANDI 2000 Summer Rice 28850 58480
