Maharashtra AKOLA 2011 Rabi Gram 66200 23800
Maharashtra AKOLA 2011 Rabi Jowar 100 100
Maharashtra AKOLA 2011 Rabi Maize 200 500
Maharashtra AKOLA 2011 Rabi Safflower 500 200
Maharashtra AKOLA 2011 Rabi Sunflower 900 600
Maharashtra AKOLA 2011 Rabi Wheat 16700 36600
Maharashtra AKOLA 2011 Summer Groundnut 2500 4800
Maharashtra AKOLA 2011 WholeYear Sugarcane 100 6300
Maharashtra AKOLA 2012 Kharif ArharTur 62500 93100
Maharashtra AKOLA 2012 Kharif Bajra 500 300
Maharashtra AKOLA 2012 Kharif Cotton(lint) 169400 324000
Maharashtra AKOLA 2012 Kharif Jowar 41600 71800
Maharashtra AKOLA 2012 Kharif Maize 500 1100
Maharashtra AKOLA 2012 Kharif Moong(GreenGram) 47000 12700
Maharashtra AKOLA 2012 Kharif OtherKharifpulses 500 300
Maharashtra AKOLA 2012 Kharif Sesamum 1100 300
Maharashtra AKOLA 2012 Kharif Soyabean 151000 290400
Maharashtra AKOLA 2012 Kharif Sunflower 400 200
Maharashtra AKOLA 2012 Kharif Urad 11800 3800
Maharashtra AKOLA 2012 Rabi Gram 80400 57900
Maharashtra AKOLA 2012 Rabi Safflower 500 300
Maharashtra AKOLA 2012 Rabi Sunflower 200 100
Maharashtra AKOLA 2012 Rabi Wheat 19900 33900
Maharashtra AKOLA 2012 Summer Groundnut 3000 7200
Maharashtra AKOLA 2013 Kharif ArharTur 66500 83800
Maharashtra AKOLA 2013 Kharif Bajra 200 100
Maharashtra AKOLA 2013 Kharif Cotton(lint) 147300 343600
Maharashtra AKOLA 2013 Kharif Jowar 36800 21800
Maharashtra AKOLA 2013 Kharif Maize 100 300
Maharashtra AKOLA 2013 Kharif Moong(GreenGram) 47000 8300
Maharashtra AKOLA 2013 Kharif OtherKharifpulses 300 200
Maharashtra AKOLA 2013 Kharif Sesamum 900 100
Maharashtra AKOLA 2013 Kharif Soyabean 187100 191900
Maharashtra AKOLA 2013 Kharif Urad 12400 2800
Maharashtra AKOLA 2013 Rabi Gram 95100 121200
Maharashtra AKOLA 2013 Rabi Safflower 500 300
Maharashtra AKOLA 2013 Rabi Sunflower 100 1000
Maharashtra AKOLA 2013 Rabi Wheat 19900 25200
Maharashtra AKOLA 2013 Summer Groundnut 3600 6000
Maharashtra AKOLA 2014 Kharif ArharTur 50100 19600
Maharashtra AKOLA 2014 Kharif Bajra 300 100
Maharashtra AKOLA 2014 Kharif Cotton(lint) 147000 122600
Maharashtra AKOLA 2014 Kharif Jowar 12500 15100
Maharashtra AKOLA 2014 Kharif Maize 100 200
Maharashtra AKOLA 2014 Kharif Moong(GreenGram) 21000 3200
Maharashtra AKOLA 2014 Kharif Sesamum 1000 100
Maharashtra AKOLA 2014 Kharif Soyabean 233100 69600
Maharashtra AKOLA 2014 Rabi Gram 91100 59600
Maharashtra AKOLA 2014 Rabi Safflower 500 300
Maharashtra AKOLA 2014 Rabi Sunflower 100 2000
Maharashtra AKOLA 2014 Rabi Wheat 18300 25800
Maharashtra AKOLA 2014 Summer Groundnut 3100 4400
Maharashtra AMRAVATI 1997 Kharif ArharTur 83400 61300
Maharashtra AMRAVATI 1997 Kharif Bajra 1700 700
Maharashtra AMRAVATI 1997 Kharif Gram 48300 19400
Maharashtra AMRAVATI 1997 Kharif Jowar 119500 174200
Maharashtra AMRAVATI 1997 Kharif Maize 700 800
Maharashtra AMRAVATI 1997 Kharif Moong(GreenGram) 53400 22300
Maharashtra AMRAVATI 1997 Kharif Pulsestotal 1468 877
Maharashtra AMRAVATI 1997 Kharif Rice 9500 5800
Maharashtra AMRAVATI 1997 Kharif Totalfoodgrain 2799 2703
Maharashtra AMRAVATI 1997 Kharif Urad 8800 3600
Maharashtra AMRAVATI 1997 Rabi Jowar 200 100
Maharashtra AMRAVATI 1997 Rabi OtherRabipulses 10 1
Maharashtra AMRAVATI 1997 Rabi Wheat 16300 12800
Maharashtra AMRAVATI 1997 Summer Maize 100 100
Maharashtra AMRAVATI 1997 WholeYear Cotton(lint) 3509 120200
Maharashtra AMRAVATI 1998 Kharif ArharTur 86500 85900
Maharashtra AMRAVATI 1998 Kharif Bajra 1900 1000
Maharashtra AMRAVATI 1998 Kharif Castorseed 700 200
Maharashtra AMRAVATI 1998 Kharif Cotton(lint) 320900 142900
Maharashtra AMRAVATI 1998 Kharif Groundnut 8500 9100
Maharashtra AMRAVATI 1998 Kharif Jowar 115200 173500
Maharashtra AMRAVATI 1998 Kharif Maize 800 1500
Maharashtra AMRAVATI 1998 Kharif Moong(GreenGram) 57600 30200
Maharashtra AMRAVATI 1998 Kharif Nigerseed 400 100
Maharashtra AMRAVATI 1998 Kharif OtherCereals&Millets 1200 800
Maharashtra AMRAVATI 1998 Kharif OtherKharifpulses 2000 700
Maharashtra AMRAVATI 1998 Kharif Rice 8700 6100
Maharashtra AMRAVATI 1998 Kharif Sesamum 3800 1100
Maharashtra AMRAVATI 1998 Kharif Soyabean 175200 230200
Maharashtra AMRAVATI 1998 Kharif Sugarcane 2000 169900
Maharashtra AMRAVATI 1998 Kharif Sunflower 1100 400
Maharashtra AMRAVATI 1998 Kharif Urad 9900 5400
Maharashtra AMRAVATI 1998 Rabi Gram 52400 41300
Maharashtra AMRAVATI 1998 Rabi Jowar 600 200
Maharashtra AMRAVATI 1998 Rabi Linseed 300 100
Maharashtra AMRAVATI 1998 Rabi Maize 100 100
Maharashtra AMRAVATI 1998 Rabi Rapeseed&Mustard 400 100
Maharashtra AMRAVATI 1998 Rabi Safflower 9600 6400
Maharashtra AMRAVATI 1998 Rabi Sesamum 600 100
Maharashtra AMRAVATI 1998 Rabi Sunflower 4100 2800
Maharashtra AMRAVATI 1998 Rabi Wheat 19200 24700
Maharashtra AMRAVATI 1998 Summer Groundnut 600 700
Maharashtra AMRAVATI 1998 Summer Maize 100 100
Maharashtra AMRAVATI 1998 Summer Sunflower 100 100
Maharashtra AMRAVATI 1999 Kharif ArharTur 92200 96700
Maharashtra AMRAVATI 1999 Kharif Bajra 1000 500
Maharashtra AMRAVATI 1999 Kharif Castorseed 400 100
Maharashtra AMRAVATI 1999 Kharif Cotton(lint) 326000 249600
Maharashtra AMRAVATI 1999 Kharif Groundnut 7700 6000
